experiment,method,metric,n,mean,stddev,min,p10,p25,p50,p75,p90,p95,p99,max
p3e02_coverage_frontier,native_execute_admitted,latency_ms,600,0.0010880616666666665,0.0009493510838099398,0.000232,0.00035400000000000004,0.00069975,0.0010685,0.00128175,0.0016343000000000002,0.0018260999999999998,0.0031867699999999994,0.019364999999999997
