experiment,method,metric,n,mean,stddev,min,p10,p25,p50,p75,p90,p95,p99,max
p3e01_fallback_baseline,solr_baseline,latency_ms,30,2.5603246666666664,0.4102137370765378,1.9666140000000003,2.079443,2.261993,2.5698375,2.79954725,2.9748528000000003,3.13377685,3.6625142200000007,3.852604
p3e01_fallback_baseline,admission_then_solr,latency_ms,30,2.4982800333333333,0.27024338419443483,1.809909,2.1811573,2.311491,2.4984729999999997,2.7132607500000003,2.8020963,2.81540365,3.003918,3.079376
