class,group_kind,group_key,group_bucket,native_count,solr_count,counts_match,native_mean_ms,native_p50_ms,native_p99_ms,solr_mean_ms,solr_p50_ms,solr_p99_ms,speedup_mean
category_render_filter_first_page,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Front Load Washing Machines,tiny (2-10),2,2,true,0.00014803333333333334,0.000132,0.000405,4.022642666666666,3.960719,5.844122,27173.897770772342
color_facet_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Front Load Washing Machines,tiny (2-10),2,2,true,0.0017263333333333332,0.001475,0.005105,2.9540132999999997,2.773066,5.043001,1711.1488511295618
product_class_facet_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Front Load Washing Machines,tiny (2-10),2,2,true,0.00014023333333333332,0.000132,0.00027,2.1757500333333333,2.198861,2.789911,15515.212978369385
style_facet_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Front Load Washing Machines,tiny (2-10),2,2,true,0.0009594333333333333,0.000854,0.004095,2.5480312333333335,2.482794,3.821815,2655.7668415384082
sort_title_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Front Load Washing Machines,tiny (2-10),2,2,true,0.00032996666666666665,0.000324,0.000412,3.1170158666666667,2.512549,7.963362,9446.45681381958
sort_rating_desc_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Front Load Washing Machines,tiny (2-10),2,2,true,0.00032976666666666664,0.000325,0.000419,2.3834781666666665,2.2044,4.628339,7227.771656726979
category_render_filter_first_page,category_leaf,Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops / Single Vanity Tops,small (11-100),13,13,true,0.00008876666666666666,0.000082,0.000158,3.628067433333333,3.366168,5.862267,40871.95756665414
color_facet_under_category_filter,category_leaf,Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops / Single Vanity Tops,small (11-100),13,13,true,0.009747233333333334,0.010239,0.015109,1.8620721333333332,1.661955,3.996302,191.03596576122453
product_class_facet_under_category_filter,category_leaf,Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops / Single Vanity Tops,small (11-100),13,13,true,0.00035966666666666666,0.000347,0.00049,2.405808866666667,1.811353,6.482,6688.995922150139
style_facet_under_category_filter,category_leaf,Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops / Single Vanity Tops,small (11-100),13,13,true,0.012956,0.012609,0.040447,1.9103407666666665,1.570724,5.422796,147.4483456828239
sort_title_under_category_filter,category_leaf,Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops / Single Vanity Tops,small (11-100),13,13,true,0.0036962333333333333,0.001889,0.059319,3.7181056333333333,3.249308,9.168907,1005.9174565097802
sort_rating_desc_under_category_filter,category_leaf,Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Vanities / Vanity Tops / Single Vanity Tops,small (11-100),13,13,true,0.0022070333333333333,0.002196,0.002514,2.999463533333333,2.947129,4.100295,1359.0476808989442
category_render_filter_first_page,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.000089,0.000087,0.000136,3.654586066666667,3.34517,6.613091,41062.7647940075
color_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.075043,0.071589,0.100924,1.9402741333333333,1.674072,4.220638,25.855497958947982
product_class_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.0030494666666666666,0.003044,0.003124,1.8871412666666667,1.631748,5.555824,618.8430545231953
style_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.07341486666666668,0.07061,0.097945,1.7715864333333333,1.561785,4.94222,24.131167347576284
sort_title_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.011569,0.011242,0.017302,3.4027993333333333,3.330003,4.273469,294.13080934681767
sort_rating_desc_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.0172354,0.015122,0.049592,3.235587066666667,3.085714,5.120848,187.7291543373909
deep_pagination_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.00009326666666666667,0.000089,0.000163,3.0590343333333334,2.922624,4.565193,32798.79556826305
category_render_filter_first_page,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.00013436666666666666,0.000127,0.000227,2.9955917333333333,2.867077,3.968092,22294.158273381294
color_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.7220122666666667,0.650968,1.148009,1.4522976333333333,1.380063,2.867035,2.0114583925813263
product_class_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.0360455,0.030359,0.080893,2.0059087666666664,1.731684,5.358394,55.649353363572885
style_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.6575565,0.649597,0.78975,1.6245138333333333,1.46686,4.441648,2.4705311761549513
sort_title_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.0936074,0.084407,0.232191,2.6673305,2.548878,5.198707,28.494867927108327
sort_rating_desc_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.30307676666666666,0.288684,0.481017,3.160380066666667,3.072357,3.996,10.427655347605553
deep_pagination_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.00013016666666666667,0.000124,0.000207,3.680501033333333,3.549631,6.028887,28275.29603072983
subtree_browse_depth3_filter_first_page,category_depth_3,Furniture / Bedroom Furniture / Bedroom Sets,tiny (2-10),6,6,true,0.00013683333333333334,0.000131,0.000258,1.8505633666666668,1.852669,2.225532,13524.214616321558
mixed_color_facet_under_subtree_depth3,category_depth_3,Furniture / Bedroom Furniture / Bedroom Sets,tiny (2-10),6,6,true,0.0023292666666666667,0.002317,0.002777,1.4540861999999999,1.378775,3.239919,624.2678096110363
subtree_browse_depth3_filter_first_page,category_depth_3,Décor & Pillows / Flowers & Plants / Faux Plants,small (11-100),25,25,true,0.0001439,0.000138,0.000268,3.8568764,2.823942,31.308112,26802.476719944407
