class,group_kind,group_key,group_bucket,native_count,solr_count,counts_match,native_mean_ms,native_p50_ms,native_p99_ms,solr_mean_ms,solr_p50_ms,solr_p99_ms,speedup_mean
sort_title_under_category_filter,category_leaf,Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen & Dining Room Sets / 5 Piece Kitchen & Dining Room Sets,small (11-100),13,13,true,0.0009152,0.000849,0.002238,2.2059525333333334,2.072163,5.432605,2410.3502331002333
sort_rating_desc_under_category_filter,category_leaf,Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen & Dining Room Sets / 5 Piece Kitchen & Dining Room Sets,small (11-100),13,13,true,0.0009712666666666667,0.000969,0.001049,2.1060471333333335,2.020735,4.617942,2168.351087926419
category_render_filter_first_page,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.00011553333333333333,0.000114,0.000168,2.6298158666666667,2.552857,3.170099,22762.399307559146
color_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.07929786666666667,0.074528,0.105945,1.2432718,1.216137,1.605146,15.67850249018889
product_class_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.003039566666666667,0.003039,0.003108,0.9896567666666667,0.943637,2.217499,325.5914000899251
style_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.07727663333333333,0.071744,0.108435,0.9088887666666667,0.901995,1.101064,11.761495389507568
sort_title_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.01217,0.011966,0.01443,2.7896544666666667,2.75438,3.662266,229.22386743357984
sort_rating_desc_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.021041533333333334,0.020977,0.053055,2.5959656333333334,2.454339,3.849196,123.37340593049302
deep_pagination_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.0000895,0.000084,0.000165,2.4010471,2.380537,2.772038,26827.341899441344
category_render_filter_first_page,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.0001235,0.000119,0.000199,2.3818927333333333,2.388831,2.690988,19286.580836707155
color_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.6302799333333333,0.621134,0.738938,0.9547204,0.915053,1.325312,1.5147561416889999
product_class_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.036340366666666665,0.030237,0.07099,0.9389353666666667,0.918042,1.25024,25.83725627424416
style_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.7913781,0.787204,1.059422,1.1182891333333334,1.101273,1.938999,1.4130908264119684
sort_title_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.10503863333333333,0.092913,0.247261,2.0204454666666667,1.994625,2.530104,19.235260423228407
sort_rating_desc_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.28537046666666666,0.276465,0.377253,2.8344841666666665,2.605468,5.833865,9.932647199885436
deep_pagination_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.00013066666666666665,0.000125,0.000226,2.8001783666666666,2.75828,3.452208,21429.936479591837
subtree_browse_depth3_filter_first_page,category_depth_3,Décor & Pillows / Wall Décor / Stained Glass Panels,tiny (2-10),6,6,true,0.00013553333333333334,0.000124,0.000226,1.5001385666666667,1.389085,3.584168,11068.410477127398
mixed_color_facet_under_subtree_depth3,category_depth_3,Décor & Pillows / Wall Décor / Stained Glass Panels,tiny (2-10),6,6,true,0.0030270666666666664,0.003016,0.003598,1.0285094666666668,0.942753,2.419788,339.7709994273885
subtree_browse_depth3_filter_first_page,category_depth_3,Kitchen & Tabletop / Kitchen Utensils & Tools / Kitchen Gadgets,small (11-100),25,25,true,0.0002166,0.000211,0.000279,3.0519963333333333,2.974337,4.129101,14090.47245306248
mixed_color_facet_under_subtree_depth3,category_depth_3,Kitchen & Tabletop / Kitchen Utensils & Tools / Kitchen Gadgets,small (11-100),25,25,true,0.013373133333333334,0.012199,0.038772,0.9731807666666668,0.952214,1.205677,72.77133506483148
subtree_browse_depth3_filter_first_page,category_depth_3,Baby & Kids / Nursery Bedding / Crib Bedding Sets,medium (101-1,000),132,132,true,0.00021493333333333334,0.000208,0.000323,2.401137966666667,2.340636,3.013824,11171.547611662532
mixed_color_facet_under_subtree_depth3,category_depth_3,Baby & Kids / Nursery Bedding / Crib Bedding Sets,medium (101-1,000),132,132,true,0.07607803333333334,0.066762,0.139536,1.4224858666666667,1.338835,2.11878,18.6977213308616
subtree_browse_depth3_filter_first_page,category_depth_3,Furniture / Kitchen & Dining Furniture / Bar Furniture,large (1,001-10,000),1063,1063,true,0.00020453333333333334,0.000199,0.000311,2.5962316000000003,2.493424,5.053375,12693.440026075621
mixed_color_facet_under_subtree_depth3,category_depth_3,Furniture / Kitchen & Dining Furniture / Bar Furniture,large (1,001-10,000),1063,1063,true,0.7830314,0.770021,0.859297,1.3611426333333334,1.301201,2.767877,1.7382989153861943
color_facet_under_depth1_crossover_sweep,category_depth_1,Rugs,large (1,001-10,000),2002,2002,true,1.2462804333333333,1.242482,1.364762,1.2749948,1.260833,1.539354,1.0230400525424816
color_facet_under_depth1_crossover_sweep,category_depth_1,Storage & Organization,large (1,001-10,000),2175,2175,true,1.5544532333333334,1.551071,1.700248,1.3482117666666666,1.330371,2.228736,0.8673221797580829
color_facet_under_depth1_crossover_sweep,category_depth_1,Lighting,large (1,001-10,000),2072,2072,true,1.3347576666666667,1.30457,1.840878,1.4665637666666667,1.324518,4.078848,1.0987490862885723
color_facet_under_depth1_crossover_sweep,category_depth_1,Outdoor,large (1,001-10,000),3394,3394,true,2.6907276,2.66577,2.934013,1.3397297333333333,1.294092,3.185795,0.49790611778514227
color_facet_under_depth1_crossover_sweep,category_depth_1,Décor & Pillows,large (1,001-10,000),4612,4612,true,5.4161535333333335,5.255645,7.635726,1.3562747333333334,1.341087,1.719204,0.2504129037307079
color_facet_under_depth1_crossover_sweep,category_depth_1,Home Improvement,large (1,001-10,000),4686,4686,true,4.1702043,3.98482,5.875717,1.2132784666666665,1.199821,1.477518,0.29093981478717157
color_facet_under_depth1_crossover_sweep,category_depth_1,Furniture,huge (>10,000),16039,16039,true,19.0356779,18.928791,21.378949,1.5257249,1.448394,2.879674,0.08015080461095636
