experiment,method,metric,n,mean,stddev,min,p10,p25,p50,p75,p90,p95,p99,max
p3e03_lexical_narrowing_eval,native_execute_lexically_narrowed,latency_ms,600,2.6421950249999986,3.2394284193458995,0.000453,0.0006429000000000001,0.0017615,0.0038764999999999997,6.54889625,6.764359,6.86159435,7.024020849999999,7.5165750000000005
p3e03_lexical_narrowing_eval,native_execute_lexically_narrowed,latency_ms,600,6.139485255000006,2.070366637453738,0.007187,5.403568400000034,6.4850414999999995,6.7954355,7.031892,7.2020962,7.2739912,7.5933898,7.964014000000001
