class,group_kind,group_key,group_bucket,native_count,solr_count,counts_match,native_mean_ms,native_p50_ms,native_p99_ms,solr_mean_ms,solr_p50_ms,solr_p99_ms,speedup_mean
category_render_filter_first_page,category_leaf,Décor & Pillows / Wall Décor / Wall Accents / Pink Wall Accents,tiny (2-10),2,2,true,0.0001483,0.000101,0.00064,1.1893357666666666,1.179317,1.381112,8019.796133962688
color_facet_under_category_filter,category_leaf,Décor & Pillows / Wall Décor / Wall Accents / Pink Wall Accents,tiny (2-10),2,2,true,0.0014480666666666666,0.001369,0.002979,0.9869186999999999,0.979128,1.115352,681.5423092859445
product_class_facet_under_category_filter,category_leaf,Décor & Pillows / Wall Décor / Wall Accents / Pink Wall Accents,tiny (2-10),2,2,true,0.00017276666666666667,0.000165,0.000342,0.953661,0.958765,1.032117,5519.93633031063
style_facet_under_category_filter,category_leaf,Décor & Pillows / Wall Décor / Wall Accents / Pink Wall Accents,tiny (2-10),2,2,true,0.0016314,0.001611,0.002058,0.9887289,0.935924,1.35477,606.0616035307098
sort_title_under_category_filter,category_leaf,Décor & Pillows / Wall Décor / Wall Accents / Pink Wall Accents,tiny (2-10),2,2,true,0.00022930000000000002,0.000225,0.000268,1.3001910333333335,1.221946,1.91379,5670.261811309784
sort_rating_desc_under_category_filter,category_leaf,Décor & Pillows / Wall Décor / Wall Accents / Pink Wall Accents,tiny (2-10),2,2,true,0.0002974333333333333,0.000291,0.000386,1.2583918666666667,1.219487,1.885833,4230.836714109605
category_render_filter_first_page,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Top Load Washing Machines,small (11-100),13,13,true,0.00011,0.000102,0.000232,2.1744901000000003,2.084634,2.84068,19768.09181818182
color_facet_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Top Load Washing Machines,small (11-100),13,13,true,0.0064033,0.006395,0.006517,0.9239377666666667,0.920814,1.039954,144.2908760586989
product_class_facet_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Top Load Washing Machines,small (11-100),13,13,true,0.0004425,0.000436,0.000567,0.9167734000000001,0.90152,1.052699,2071.8042937853106
style_facet_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Top Load Washing Machines,small (11-100),13,13,true,0.0086382,0.006439,0.049323,0.8812824,0.87935,0.951336,102.02153226366605
sort_title_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Top Load Washing Machines,small (11-100),13,13,true,0.0009421,0.000907,0.001873,2.4330745,2.149106,8.73608,2582.607472667445
sort_rating_desc_under_category_filter,category_leaf,Appliances / Washers & Dryers / Washing Machines / All Washing Machines / Top Load Washing Machines,small (11-100),13,13,true,0.0011196,0.001108,0.001376,2.2300408333333337,2.219396,2.650801,1991.819250922949
category_render_filter_first_page,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.00011626666666666667,0.000114,0.000176,3.1122894666666667,3.086794,3.79493,26768.544724770643
color_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.1008862,0.092082,0.222607,1.3371706666666667,1.251646,2.88623,13.254247525099238
product_class_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.004284966666666667,0.00428,0.004361,0.9959551999999999,0.974949,1.314603,232.4300928050782
style_facet_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),121,121,true,0.10843956666666667,0.093344,0.169827,1.0120412333333333,0.99413,1.246934,9.33276722180434
sort_title_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.015050166666666667,0.013778,0.029699,3.362631866666667,3.224115,5.089025,223.42821452697092
sort_rating_desc_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.0299127,0.024549,0.139812,2.973208933333333,2.944567,3.622574,99.39620740800171
deep_pagination_under_category_filter,category_leaf,Storage & Organization / Storage Containers & Drawers / All Storage Containers,medium (101-1,000),24,24,true,0.00011546666666666666,0.000109,0.000301,3.0402214,2.941947,3.615317,26329.862009237877
category_render_filter_first_page,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.00015869999999999998,0.000153,0.000236,2.9938443666666665,2.924454,3.792206,18864.80382272632
color_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.7767630999999999,0.755644,1.028881,1.0805706000000002,1.063585,1.312276,1.3911198922811863
product_class_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.04370163333333333,0.039761,0.088467,1.1455617,1.056897,3.336838,26.21324679703047
style_facet_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),1103,1103,true,0.8075889333333334,0.793698,0.986404,1.4043371666666666,1.263486,4.009695,1.7389257191406122
sort_title_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.1473487,0.137307,0.282636,2.4405591666666666,2.339403,3.312959,16.563153707271706
sort_rating_desc_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.3862471333333334,0.385395,0.475893,3.4571801,3.024975,14.397923,8.950694520796443
deep_pagination_under_category_filter,category_leaf,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,large (1,001-10,000),24,24,true,0.00016973333333333333,0.000157,0.000507,3.259321433333333,3.227843,3.892556,19202.600746268658
