class,key,native_count,engine_counts,counts_match,engine,mean_ms,p50_ms,p99_ms,engine_order
Q10_color_facet_under_category,Furniture / Bedroom Furniture / Beds & Headboards / Beds / Twin Beds,73,[],true,opensearch,11.342211033333333,10.126992,18.573571,havenask->opensearch->native->solr->elasticsearch
Q10_color_facet_under_category,Furniture / Bedroom Furniture / Beds & Headboards / Beds / Twin Beds,73,[],true,havenask,0.0000646,0.00006,0.000203,havenask->opensearch->native->solr->elasticsearch
Q11_lexical_title_search_NOT_correctness_gated,wood,2442,[("solr", 8191), ("elasticsearch", 8191), ("opensearch", 8191), ("havenask", 18446744073709551615)],true,native,18.540846866666666,18.580012,20.320894,opensearch->solr->elasticsearch->native->havenask
Q11_lexical_title_search_NOT_correctness_gated,wood,2442,[("solr", 8191), ("elasticsearch", 8191), ("opensearch", 8191), ("havenask", 18446744073709551615)],true,solr,9.721142533333333,10.049947,17.370354,opensearch->solr->elasticsearch->native->havenask
Q11_lexical_title_search_NOT_correctness_gated,wood,2442,[("solr", 8191), ("elasticsearch", 8191), ("opensearch", 8191), ("havenask", 18446744073709551615)],true,elasticsearch,14.124514733333333,12.872105,29.43166,opensearch->solr->elasticsearch->native->havenask
Q11_lexical_title_search_NOT_correctness_gated,wood,2442,[("solr", 8191), ("elasticsearch", 8191), ("opensearch", 8191), ("havenask", 18446744073709551615)],true,opensearch,10.660442666666667,10.050942,17.200748,opensearch->solr->elasticsearch->native->havenask
Q11_lexical_title_search_NOT_correctness_gated,wood,2442,[("solr", 8191), ("elasticsearch", 8191), ("opensearch", 8191), ("havenask", 18446744073709551615)],true,havenask,0.0000355,0.000035,0.000055,opensearch->solr->elasticsearch->native->havenask
Q11_lexical_title_search_NOT_correctness_gated,storage,1970,[("solr", 5890), ("elasticsearch", 5890), ("opensearch", 5890), ("havenask", 18446744073709551615)],true,native,18.763278800000002,18.482829,21.305866,native->opensearch->havenask->solr->elasticsearch
Q11_lexical_title_search_NOT_correctness_gated,storage,1970,[("solr", 5890), ("elasticsearch", 5890), ("opensearch", 5890), ("havenask", 18446744073709551615)],true,solr,8.2093858,7.962641,16.842492,native->opensearch->havenask->solr->elasticsearch
Q11_lexical_title_search_NOT_correctness_gated,storage,1970,[("solr", 5890), ("elasticsearch", 5890), ("opensearch", 5890), ("havenask", 18446744073709551615)],true,elasticsearch,14.704093933333333,14.002909,25.980038,native->opensearch->havenask->solr->elasticsearch
Q11_lexical_title_search_NOT_correctness_gated,storage,1970,[("solr", 5890), ("elasticsearch", 5890), ("opensearch", 5890), ("havenask", 18446744073709551615)],true,opensearch,13.084983733333333,14.143243,22.080196,native->opensearch->havenask->solr->elasticsearch
Q11_lexical_title_search_NOT_correctness_gated,storage,1970,[("solr", 5890), ("elasticsearch", 5890), ("opensearch", 5890), ("havenask", 18446744073709551615)],true,havenask,0.0001265,0.000125,0.000275,native->opensearch->havenask->solr->elasticsearch
